TIMESTAMP,MD,WOB,RPM,TORQUE,FLOW,SPP,MW,ROP
2023-01-01 00:00:00,800.0,18.429950424415427,100.54481721990614,7.016564506300341,964.0195721929148,3882.133857349897,10.756382834121881,2.3667191826627767
2023-01-01 00:01:00,802.0033388981636,20.41280821247515,107.93762646892708,6.935576191524527,949.6634265788168,3671.621947140793,10.745568748353675,2.4000704461344275
2023-01-01 00:02:00,804.0066777963273,16.788007114497276,101.39652001083778,6.862612266417163,917.3097288656686,3931.3586764991824,10.611075191436276,2.42962359627131
2023-01-01 00:03:00,806.0100166944908,20.02408969096474,98.72867181401193,6.797672730978248,953.0329049585873,3855.185803227013,10.789870211515103,2.4553786330734244
2023-01-01 00:04:00,808.0133555926544,18.75353399923129,95.36475701066131,6.740757585207784,954.3428365226238,3980.056736540673,10.554934356939047,2.4773355565407704
2023-01-01 00:05:00,810.016694490818,20.58021057411501,126.01113999248867,6.691866829105768,952.2009980252177,3709.769618300651,10.571327052729057,2.495494366673348
2023-01-01 00:06:00,812.0200333889817,18.208830950052548,105.72539459096664,6.651000462672203,933.3475606225943,3977.1021787705226,10.709463685413581,2.509855063471158
2023-01-01 00:07:00,814.0233722871452,20.2804267713568,108.44215554694394,6.618158485907086,906.7157851783684,3800.967513646195,10.639511728836752,2.5204176469341992
2023-01-01 00:08:00,816.0267111853088,19.770321631838762,100.05677303941323,6.59334089881042,971.6166096256152,3747.406402529915,10.752175043991702,2.527182117062473
2023-01-01 00:09:00,818.0300500834725,21.34747962787714,107.02664872458857,6.576547701382204,935.6932052088108,3681.3421453107235,10.779285923530136,2.5301484738559776
2023-01-01 00:10:00,820.0333889816361,18.51893081337204,112.1710064881901,6.567778893622339,961.1843462822554,3896.885780736105,10.796041627907574,2.529316717314677
2023-01-01 00:11:00,822.0367278797996,13.233361269310649,88.19006114126057,6.496989141647653,987.7708083011069,3970.8389362648554,10.789298847225268,2.442316372265512
2023-01-01 00:12:00,824.0400667779633,14.867477423301782,90.41995139042788,6.589572138085987,985.7482887772587,3921.431393443265,10.723312797010129,2.507388886566354
2023-01-01 00:13:00,826.0434056761269,20.37732779684755,93.90263558949023,6.595162464108682,931.4999183794756,3997.3330884536977,10.680124652474507,2.4790572312935724
2023-01-01 00:14:00,828.0467445742905,18.731091569384027,106.59400105806222,6.633379695995088,897.6498758450648,3703.04329564721,10.691905077655663,2.5005440483176673
2023-01-01 00:15:00,830.050083472454,15.972631455369779,110.01750667701783,6.59784038732892,959.4208862686644,3970.6516385514196,10.656731167899464,2.449780821686612
2023-01-01 00:16:00,832.0534223706177,21.57844716912103,110.97344045741457,6.639906902395858,900.1220319083645,3912.7180223213986,10.796096985903512,2.4227505025406653
2023-01-01 00:17:00,834.0567612687813,19.27868249364205,90.87784671063521,6.679727306437247,958.8885956940454,3762.8968441959305,10.57275872802661,2.4323697768775663
2023-01-01 00:18:00,836.060100166945,17.47029829999615,93.4065286862246,6.787566761584996,993.198791798857,3887.720774847946,10.628294784042588,2.4362752165294355
2023-01-01 00:19:00,838.0634390651085,22.197617037267214,79.54277823361312,6.915392000520087,913.0417080070171,3749.041463668446,10.786118469333879,2.461906677777356
2023-01-01 00:20:00,840.0667779632721,19.861541751872746,103.34698013380064,7.009101584251974,958.9510090147498,3735.9949208771623,10.873553448843692,2.4462110366025285
2023-01-01 00:21:00,842.0701168614357,21.77023856645259,100.0116814762542,6.9514346737019235,944.7399261820117,3910.563795015348,10.656008173933365,2.434620518174004
2023-01-01 00:22:00,844.0734557595994,15.463228423886715,96.9911100939881,6.943741165386932,927.692845137438,3794.4596399702177,10.776890872203445,2.354576468035038
2023-01-01 00:23:00,846.0767946577629,18.587215730050634,101.6246529731341,6.84638397072378,937.2631337184433,3867.092240416254,10.591342589882325,2.3104469912201404
2023-01-01 00:24:00,848.0801335559265,18.676438417793104,96.11543071692887,6.833730639478899,935.5997882895084,3907.0608992725,10.86269585073689,2.2348796529151964
2023-01-01 00:25:00,850.0834724540902,19.94292845580429,81.93611823808298,6.764748978440773,978.6600766625636,3753.0732013842844,10.702883165832041,2.250205351876482
2023-01-01 00:26:00,852.0868113522538,20.783297555960896,116.55372190916037,6.69735588200133,960.5858781437657,3778.3288167234155,10.563599916208679,2.1695499830266085
2023-01-01 00:27:00,854.0901502504173,18.359415902983173,84.40185867334674,6.617051602092353,957.8032721968456,4039.2589761952568,10.689123065574506,2.243610601858251
2023-01-01 00:28:00,856.0934891485809,14.804095739529078,105.10295385644432,6.587394916815793,942.4108847218077,3836.6938471652816,10.872539048759622,2.225637853539352
2023-01-01 00:29:00,858.0968280467446,16.67375617507289,81.57118143810479,6.5931477549585615,946.050387667986,3934.3883774648093,10.788163530226031,2.2408772528018597
2023-01-01 00:30:00,860.1001669449082,14.343629636272288,95.75454102391967,6.632470925151697,978.0958571316685,3841.601988241924,10.814510104920355,2.24085584205128
2023-01-01 00:31:00,862.1035058430718,21.504595091755537,100.09622098689867,6.6144994881506705,964.5735858006414,3882.953050241387,10.670271536115578,2.2197067994640904
2023-01-01 00:32:00,864.1068447412354,20.339189002690972,105.55055993520863,6.702238400326236,954.524734238633,3750.120578747745,10.732207027733127,2.3079123230879826
2023-01-01 00:33:00,866.110183639399,20.837767844003363,76.735464578398,6.734225387412012,929.5172979425398,3833.7321816306053,10.807673145425857,2.309891692594138
2023-01-01 00:34:00,868.1135225375626,19.014302257436714,98.03354911368444,6.847524357258073,993.0290943595713,3674.8454863007955,10.627299425913199,2.4038020560532853
2023-01-01 00:35:00,870.1168614357262,19.29670559096856,92.24866137849753,6.979792612171964,928.124261196808,3769.1918682624623,10.831725022833414,2.4602454711972923
2023-01-01 00:36:00,872.1202003338898,18.49686949061078,99.20890701580865,7.106544662771737,967.0522859432245,3982.3436774474817,10.69479965799334,2.488577855329962
2023-01-01 00:37:00,874.1235392320534,22.943277073123348,91.33117279973607,7.141770633552456,957.0351851015305,3700.0961124031614,10.602482352207618,2.5588733294175414
2023-01-01 00:38:00,876.126878130217,22.711073699607745,98.88994334286905,7.111079691576543,949.8144468633348,3768.1793163864177,10.772645081809278,2.564225048592986
2023-01-01 00:39:00,878.1302170283807,18.06620967267639,110.0217407390403,7.026895663671976,940.1981721398203,3756.2401433944437,10.884255200312879,2.523162421596992
2023-01-01 00:40:00,880.1335559265442,19.154516418029505,85.54594935811636,6.92442836816938,971.4827396669243,3881.732068485545,10.797024137822444,2.5554059307158465
2023-01-01 00:41:00,882.1368948247078,23.652344437837993,114.09847142321573,6.783776941898348,963.4914798342099,3899.0915967077785,10.76409860058168,2.5366035474511897
2023-01-01 00:42:00,884.1402337228715,20.827545105851232,92.61769731129863,6.70954987757762,959.6151567113538,4049.123203726063,10.771093465610344,2.5319571941951837
2023-01-01 00:43:00,886.1435726210351,19.770585892490846,109.20090249738153,6.633766643630049,912.2890520251304,3938.0016645180776,10.783121292128357,2.5657955496219
2023-01-01 00:44:00,888.1469115191986,16.23387760910075,91.89673963213589,6.595012282761719,957.2143054888691,4038.8278707558443,10.595655477378893,2.523374060995802
2023-01-01 00:45:00,890.1502504173623,11.933926916777105,93.66181341214003,6.567405750689653,1037.1039807923767,3945.0739761058776,10.669667314865068,2.5181470233052803
2023-01-01 00:46:00,892.1535893155259,12.75448236001232,95.60934862556903,6.492534705042759,873.5305882692484,3632.1403901064964,10.816041335108837,2.4166531143695975
2023-01-01 00:47:00,894.1569282136895,16.048409113411324,119.11659093840639,6.425660297915607,990.3376093677109,3993.6268705541484,10.842725498009568,2.396622741760508
2023-01-01 00:48:00,896.160267111853,18.751360140665415,93.87499417440117,6.54180228799206,935.3602266694946,3909.9529037412794,10.847584466107039,2.37694685966215
2023-01-01 00:49:00,898.1636060100167,20.5300447642791,119.81196048494365,6.58698630981555,963.4103467071188,3757.1551998604173,10.757295682569815,2.3612607664239293
2023-01-01 00:50:00,900.1669449081803,16.9832343444061,88.43245326373932,6.524642262731918,926.2346176715187,3913.741011284506,10.802787171331515,2.3144708596863723
2023-01-01 00:51:00,902.170283806344,19.963740282646942,87.71516422289785,6.469788207816886,955.2527568387077,3854.425840771902,10.706163251152194,2.17985062152195
2023-01-01 00:52:00,904.1736227045075,21.42023188585099,88.98619706392914,6.557001666383927,1006.7261442144552,3915.013849970245,10.846393160525095,2.214844114338648
2023-01-01 00:53:00,906.1769616026711,17.925979975835244,85.9908101168637,6.663636964249793,907.196025253895,3697.939154720516,10.754087622416877,2.235374571333306
2023-01-01 00:54:00,908.1803005008347,19.484434371052686,95.91132395425848,6.6915045202312875,932.8014569243694,3939.591742630448,10.741819774296577,2.299698259866174
2023-01-01 00:55:00,910.1836393989984,15.048574418479257,90.64354368696848,6.669210086420242,945.7528504885728,3762.649590176207,10.799315830959804,2.223539659755218
2023-01-01 00:56:00,912.1869782971619,20.625769981734255,107.09440516882255,6.5945883125309805,966.7898188636108,3864.1532224902994,10.783237155975318,2.2108300203763323
2023-01-01 00:57:00,914.1903171953255,19.247148667042044,100.04142689504398,6.480234145922436,958.1597809938296,3808.8591400432906,10.775343130747942,2.2003681538850426
2023-01-01 00:58:00,916.1936560934892,14.322940925356148,84.58519747167591,6.409571842458241,1003.8383353545709,3864.575012391831,10.61241487480347,2.174138168983866
2023-01-01 00:59:00,918.1969949916528,14.160983854902286,109.86578732927512,6.314588815321557,939.1972938535429,3879.4205851530837,10.616579099393588,2.1918126364458645
2023-01-01 01:00:00,920.2003338898164,17.4379956533285,110.8701755122955,6.349640267956853,898.2066209237968,4029.4238345897334,10.67542555199988,2.2691539423618736
2023-01-01 01:01:00,922.2036727879799,22.1990773206126,105.03201790425472,6.375133239622081,941.2512687480457,3781.5373359821624,10.877122761109815,2.263603881586497
2023-01-01 01:02:00,924.2070116861436,17.47944910774179,85.9351777018645,6.3524059670847,894.534554353158,3790.3826698944845,10.81173174589923,2.2496289062747383
2023-01-01 01:03:00,926.2103505843072,14.80222481553507,75.48192320594865,6.352485485489154,970.9215278739701,3804.509867538765,10.894043093652973,2.2161934292753465
2023-01-01 01:04:00,928.2136894824707,18.280562777841453,69.36993792826354,6.354354403467487,988.5295478829968,3972.5371679313466,10.546302010202318,2.2405336543189844
