DEPT,GR,DT,RHOB,RT
1000.0,26.81604077090562,158.85810468757037,2.524085668485383,31.84026613314214
1005.5469953775039,35.3704890604347,151.0300339709273,2.680075364052417,22.330717707108775
1011.0939907550077,25.043398649367724,149.76611637214813,2.707751372699448,28.63388094643029
1016.6409861325116,28.638845465459763,149.68477154291926,2.5497883471349465,21.0352082950448
1022.1879815100154,23.76060451747498,166.74480822730533,2.6023653593306864,25.764896753261635
1027.7349768875192,44.6046262757336,158.72649416867958,2.449232714859697,25.07355794397214
1033.2819722650231,26.686571979399908,160.71201975112893,2.8,26.73503062054358
1038.828967642527,15.851913266557279,150.9421066647276,2.6413977026857087,21.18457846938696
1044.375963020031,22.378481955319128,160.94275551747077,2.660503208132514,24.045134616858892
1049.9229583975348,16.156355511139168,172.67858102925626,2.504269153185882,24.642478150987202
1055.4699537750384,29.74712578248333,174.59583631575597,2.5241207172838713,25.110528034178266
1061.0169491525423,11.13561677313577,162.5677427142433,2.5994513125003214,19.693597839628996
1066.5639445300462,19.47796944539497,170.1221973863197,2.585473065319406,24.853119945470233
1072.1109399075501,20.083002132459615,150.88738457342,2.732012266034438,29.714569994597298
1077.657935285054,16.385691130361177,157.13204139842105,2.566285360941262,19.054414901230356
1083.2049306625577,10.0,165.9990990892641,2.611710704001413,23.405300246090707
1088.7519260400616,21.00397791300456,164.76993808606812,2.6772844783028145,22.615912897744302
1094.2989214175655,10.0,145.01692546459347,2.5551581282997238,24.232130856990562
1099.8459167950693,27.64677773432089,140.0191389459808,2.487285515163343,24.751200202655706
1105.3929121725732,21.921213176223922,163.98348003457772,2.6605646062150163,24.43156198204651
1110.9399075500771,29.98833121677405,156.86390752163314,2.5172633650607588,23.92062892878739
1116.486902927581,10.0,154.70367610664587,2.5316990277519436,26.021548451162612
1122.0338983050847,10.0,173.45953860570995,2.6861628716942145,28.45750379130099
1127.5808936825886,13.186706408906236,166.89321056690343,2.4637521914358884,20.3103663049393
1133.1278890600925,33.047946506514364,142.8017306591285,2.5676600782503276,21.659695209816377
1138.6748844375963,36.21835316170297,154.1250136554462,2.641450251084694,23.88938435501233
1144.2218798151002,10.0,164.7691999864117,2.696756468376586,22.308928651759505
1149.768875192604,11.268736970009375,176.11679098419077,2.5681201389736112,28.29707671029628
1155.3158705701078,12.782927120435392,161.8574571347529,2.6966916817917816,22.98554711610539
1160.8628659476117,19.603707847937496,159.5845206894147,2.530010429204693,23.63781980499546
1166.4098613251156,13.28256723114742,169.7926695526515,2.5088298827305,24.788867834137523
1171.9568567026195,15.074972412588316,185.43513173196317,2.5860501841801167,26.025492701484374
1177.5038520801234,15.746034404834996,150.76070639552137,2.500000086049646,25.045354173128345
1183.0508474576272,15.848455758812419,158.40709357037534,2.624078431339373,24.866759827551732
1188.597842835131,33.39207248028733,151.62229524064807,2.6489092472949114,18.468534265177045
1194.1448382126348,29.252635704158283,159.9571814787343,2.6339102885969283,27.35198517518403
1199.6918335901387,29.949839392816724,144.22177542649573,2.523029206895903,24.414288554589742
1205.2388289676426,12.16047983122694,144.20653510702255,2.731185408641694,30.790946381312185
1210.7858243451465,21.82379650169706,138.72287509613028,2.8,28.322188362024388
1216.3328197226501,26.99004301553024,132.06091712942157,2.5877294249444787,26.04169811298265
1221.879815100154,29.860978174259436,144.43531431442509,2.6494955299694203,27.777033147141783
1227.426810477658,16.371828255951716,147.6388641815863,2.6749420219381297,29.32084728508376
1232.9738058551618,20.591251030359246,147.59527756144917,2.7841523455017594,22.737275602250904
1238.5208012326657,26.8615029305867,135.82099887824563,2.7055586010599835,29.351328612256683
1244.0677966101696,28.131147335439035,120.0,2.7209354078458943,32.78112457372891
1249.6147919876735,12.444723472089258,143.77725069073722,2.558855582397958,34.8191684729121
1255.1617873651771,19.4721950794906,127.04084678115554,2.6948445587751206,25.761313840153946
1260.708782742681,31.51886014581367,137.51532037231124,2.7437614642601633,25.015501175097633
1266.255778120185,33.08202530827445,130.91333607185615,2.6562903471467036,30.05590659645831
