DEPT,GR,DT,RHOB,RT
800.0,36.52001625386785,220.0,2.3373168629278407,17.606340180892108
806.0100166944908,27.781699650927127,201.81114168056735,2.2945862494291074,21.065760833016455
812.0200333889817,32.76754672686708,196.22987386582028,2.1059452945773427,22.596889652390836
818.0300500834725,37.119668052245046,210.60191001678146,2.250332850002636,16.60808454475531
824.0400667779633,25.06977604911094,196.16290589835802,2.1318203594008662,14.79140269050278
830.050083472454,36.84990716139325,197.00759103625592,2.298031349369058,19.705177536715357
836.060100166945,15.521195107346651,196.16762221795005,2.266852659545807,14.50796663336051
842.0701168614357,26.676339649868098,211.9699530515931,2.327415725668577,13.45999725385972
848.0801335559265,26.664606840640012,217.73184812470268,2.165272124595353,21.029073583719324
854.0901502504173,46.00686343364454,187.2155503745245,2.194543768485506,20.495579932338387
860.1001669449082,26.141222866283414,201.5448560432123,2.3296379956569466,14.512478648660045
866.110183639399,35.34969093317466,193.3626965448187,2.3766407488167838,18.70204253983798
872.1202003338898,27.37807869354776,220.0,2.1719222423893436,14.775014274582709
878.1302170283807,32.50282193955581,202.00668887732914,2.224152468136428,18.642378995853537
884.1402337228715,30.461358164115886,202.4760555183374,2.2013155864747573,15.239280934068058
890.1502504173623,31.074938830154824,198.4191222896324,2.2842322363861465,7.298893032719681
896.160267111853,32.656824215840764,201.99939487940804,2.2671630003437167,17.960554127575577
902.170283806344,38.074039201378795,183.75171691105675,2.175656485828592,15.996049331423958
908.1803005008347,34.14283603907085,202.39815055672042,2.328865760058959,13.21724965581371
914.1903171953255,29.65886763326844,204.5827133248791,2.1361857859138786,11.100659932252066
920.2003338898164,22.418104116162613,200.0995406924598,2.2675560654357825,14.373034509283794
926.2103505843072,29.25253944389225,202.61866602868386,2.231203839767043,14.469123608983102
932.220367278798,36.20487507322541,202.47309060353325,2.28361371025844,9.317962077252009
938.2303839732888,17.504059226569108,205.35967723947454,2.103899107010963,12.669132531963214
944.2404006677796,24.491166545361516,201.41506394951472,2.2682715464545202,13.976589141636877
950.2504173622705,44.478601181506946,190.23267602603704,2.266750666368504,10.150690495802005
956.2604340567613,17.566689416345845,212.48594710276706,2.2037766919580886,14.888368398825236
962.2704507512522,27.422222415698975,202.28777981252162,2.345465334323518,15.201689821588937
968.2804674457429,24.867549752761168,205.86873565848003,2.131962093453558,20.031082875389654
974.2904841402337,36.10581573787579,190.04283440140404,2.115765807289015,10.108267138314838
980.3005008347245,33.74522652902425,182.24248426441008,2.1349595539324286,14.196098704814139
986.3105175292153,35.81777328939681,209.39132352854452,2.3396756801537357,15.829072738275316
992.3205342237062,23.079119746604416,199.41848001181484,2.2942467788031364,14.848552303517872
998.330550918197,33.10684635069985,205.36266289303046,2.2037418177542127,11.114436563925647
1004.3405676126878,39.586408521168494,190.95421841263885,2.0556637490858054,20.66840163557772
1010.3505843071787,27.301345281484288,183.77843650378685,2.150463962620197,14.067675915852142
1016.3606010016695,29.76715257740441,204.2222163147975,2.2634065876780594,15.815300185071349
1022.3706176961603,32.74832145607556,203.40145740085242,2.213326809158492,17.094149397932078
1028.380634390651,16.657502163057632,200.57975593951693,2.1906503536665123,12.552058077682863
1034.3906510851418,35.605309292122726,187.43419926631935,2.2768543576867555,12.903525756346202
1040.4006677796328,19.480266686116124,200.7191654258199,2.160015890111514,16.158754121835862
1046.4106844741236,40.83862423492343,190.27696919986545,2.017332603070649,17.13286967384859
1052.4207011686144,20.953459802205995,194.68492570032947,2.1608371300166964,12.396410182191268
1058.4307178631052,28.15718647428339,204.91446370610404,2.2521519104550465,16.807654422001033
1064.440734557596,11.51529065316242,191.786356892967,2.073949913153509,18.98533988872007
1070.4507512520868,43.803717647672734,208.6174060439304,2.1458677547707947,12.717683731749595
1076.4607679465776,10.0,219.20068595145347,2.112088215899315,14.139577008729983
1082.4707846410683,30.61984640902848,197.62179012306785,2.147996021378955,14.377778837645335
1088.4808013355591,24.522007626455633,191.63113869198298,2.230637390642351,17.429302815262194
1094.4908180300501,25.360323704875036,201.57296320100954,2.2286799066370517,15.2544722758385
1100.500834724541,28.851315653910518,189.32685121763777,2.2173221283755398,18.84747397095465
1106.5108514190317,24.618126073072432,205.4124208858864,2.176288769773958,14.862895974944358
1112.5208681135225,21.442263177130812,181.89762719735344,2.2254917043591154,9.794006651209488
1118.5308848080133,26.983410551950023,208.02999998101592,2.1529830789264497,13.69445254579242
1124.5409015025043,37.14590754633459,200.70306310470193,2.306160276136923,12.860965570895544
1130.550918196995,24.113542536555098,207.37180452547108,2.198248690341559,13.602177886539895
1136.5609348914859,39.659042040174114,202.2736322341123,2.116500036164033,13.601808459767993
1142.5709515859767,26.171422733739966,206.08044933579075,2.265398815241675,11.074746757492338
1148.5809682804675,26.49115702139866,193.51103243411055,2.0,11.856633792929317
1154.5909849749582,27.16873346790794,183.21069301208382,2.288894415126205,10.374530907660864
1160.601001669449,17.805299037033194,208.98515390246067,2.2929294036504144,8.336553378229981
1166.6110183639398,24.8310678517847,205.54968712314562,2.2561165977544175,13.325150229405162
1172.6210350584306,46.17892425765343,189.42832104465248,2.119120062006863,11.918030927459087
1178.6310517529214,30.131312139566024,198.13514604676885,2.0735530551181043,7.201445368400188
1184.6410684474124,22.37247310574361,182.66703836407316,2.151074269541326,12.744290704137397
1190.6510851419032,20.642881689108734,184.9241212711679,2.174542947979371,12.944559160276603
1196.661101836394,20.382737368413007,208.7553280793447,2.0447174985965693,12.328700889085342
1202.6711185308848,84.71629274199157,177.61666428282516,2.3792694524673164,4.390341469497788
1208.6811352253756,74.34143189391612,185.96472710292636,2.2771022105811243,0.5
1214.6911519198666,82.68221820230272,189.7877731680161,2.456782551859034,8.489356690142005
1220.7011686143574,76.819560074887,193.35860080100616,2.381910738561344,6.513741856118627
1226.7111853088481,72.88962503270486,169.82282596961346,2.417172858018984,11.48266156365901
1232.721202003339,87.65312069206873,166.9356219979831,2.4863188806544616,8.674723204644822
1238.7312186978297,72.87936083776827,178.9900603990782,2.3681316335807194,9.588589949734445
1244.7412353923205,69.5819198804529,187.94086518763032,2.372410757937924,9.639871230148113
1250.7512520868113,77.11472042823134,177.78074923776845,2.5860511121796805,6.203390988240353
1256.761268781302,79.34833823456036,187.29999068316437,2.4526909011454205,7.413363147400625
1262.7712854757929,97.44555327951599,170.03716414148622,2.535178900769914,2.0716322258455513
1268.7813021702839,62.743573971975486,187.48647670353617,2.285425684684084,4.060021900200486
1274.7913188647747,76.30641804823566,177.72652691937256,2.425079330627159,5.094031614035761
1280.8013355592655,77.90167782129781,165.26374605308143,2.5286494964206865,6.03150752500831
1286.8113522537562,65.24506170008893,175.97037662723065,2.320567451890434,9.155629400164282
1292.821368948247,81.56950407682608,181.49202440411594,2.5505788072064517,9.032296440979703
1298.8313856427378,93.86396413246058,214.2126330103748,2.5273592099851836,8.477105477147152
1304.8414023372288,86.80198094239205,166.74125554840094,2.443952477858363,7.9535551693731295
1310.8514190317196,83.19255485351364,197.85017830086153,2.348769089838175,9.113455815067772
1316.8614357262104,83.62282858404991,187.26010583631623,2.433395141543473,11.110980545132566
1322.8714524207012,85.80364320810001,191.78323736088407,2.401684398854969,8.66124834293704
1328.881469115192,75.5781957134398,177.704025496348,2.410347745976196,9.941746240775846
