DEPT,GR,DT,RHOB,RT
1200.0,79.13775337929223,176.7618374527514,2.357550169737698,12.201032966430075
1205.1502145922748,71.5263523939306,168.42613788109244,2.4771664513861245,3.436015484941811
1210.3004291845493,87.64394604076107,163.2672858259774,2.48719793114763,8.760815534522314
1215.450643776824,93.13895257027603,171.73693463964747,2.476408839894743,6.835951331837046
1220.6008583690987,74.40457002043385,196.19217976087089,2.2724687914978103,8.323629712487074
1225.7510729613734,80.9386051503399,173.3909222188115,2.336145806508335,9.543839470036106
1230.901287553648,71.3101755101181,171.24882518365317,2.4302306996997647,9.172685618566419
1236.0515021459228,77.29649731028248,169.38540659793938,2.438394196399572,15.654575971015275
1241.2017167381973,88.4348293191981,184.2862763379023,2.3128286111697984,4.2265714525796785
1246.351931330472,71.78705889409613,172.10685598330724,2.3126305591027667,7.678314958785333
1251.5021459227469,76.35533319095138,185.5197920813361,2.596170839511316,11.564134897756416
1256.6523605150214,85.48851378412706,178.08020413129648,2.492895175268054,6.156255335867503
1261.8025751072962,86.73724844034024,185.62738490347698,2.3782362595102797,8.844476311781092
1266.9527896995708,85.77686373693489,188.43117526955913,2.363229929074669,13.022815798423991
1272.1030042918455,87.12206976332425,181.79187808362988,2.349601226609332,9.933509434345995
1277.25321888412,70.61479695194456,185.2562068470874,2.499005792668224,8.115783263693437
1282.4034334763949,68.0814833457049,182.76686752791602,2.405979476984863,8.684920248844758
1287.5536480686696,86.74131023018643,190.09639870547508,2.2366813977350612,8.922787866022055
1292.7038626609442,79.61038225906728,174.52623736624363,2.5157197713506947,10.405273344693907
1297.854077253219,76.22033799922575,200.01453459258036,2.5192689726509347,8.386433300739887
1303.0042918454935,84.74356682432912,186.07090201922892,2.4365235059964014,12.599459421339404
1308.1545064377683,80.115155429651,180.26735079775972,2.3124257354530444,6.526586421597958
1313.3047210300429,96.46190103303489,181.99082939698482,2.4616803014480455,10.218299785737477
1318.4549356223176,86.77004034895586,178.62327157042105,2.4232995148716956,4.437396297626638
1323.6051502145922,67.7358472864166,188.75923382221225,2.2330279261690285,7.0728031476685125
1328.755364806867,86.23103660468,173.79482544445162,2.389474130886398,5.926894358859846
