TIMESTAMP,MD,WOB,RPM,TORQUE,FLOW,SPP,MW,ROP
2023-01-01 00:00:00,800.0,7.374007218383785,148.07241013414037,3.296439467066573,940.9205883560228,4063.47094403561,10.593187551367114,51.10379197710671
2023-01-01 00:01:00,802.0033388981636,6.5904540850627695,162.4303197476126,3.2496262265926417,952.3007703630908,3860.4994928278234,11.003542685404733,48.85250295948464
2023-01-01 00:02:00,804.0066777963273,9.529823230118005,153.87794288799014,3.2077156643667095,912.5918965853102,3880.5377908753903,10.88305866625456,46.80062460515394
2023-01-01 00:03:00,806.0100166944908,8.83364571179676,120.59506442691963,3.170707780388777,940.0468327238332,3938.1180873178478,10.783766284424603,44.94815691411462
2023-01-01 00:04:00,808.0133555926544,6.997610570437497,144.83534230097624,3.138602574658843,970.1180259043597,3907.633805940344,10.810638722913758,43.29509988636667
2023-01-01 00:05:00,810.016694490818,8.154844199317154,147.28139315472362,3.1114000471769083,922.711311940845,3916.737053006875,10.563900184781858,41.8414535219101
2023-01-01 00:06:00,812.0200333889817,7.194627285756681,114.45169570447436,3.089100197942973,918.3265450637862,3995.442783058322,10.503873021364052,40.5872178207449
2023-01-01 00:07:00,814.0233722871452,5.0,140.82174086738112,3.0717030269570365,969.603232872412,3897.9547934240263,10.597860829957874,39.532392782871064
2023-01-01 00:08:00,816.0267111853088,5.158871838675152,150.8721087818799,3.059208534219099,978.0720508750793,3679.1900756574823,10.682655511720826,38.67697840828861
2023-01-01 00:09:00,818.0300500834725,8.528689070923832,121.83188373834938,3.051616719729161,953.6694839250268,3830.2952981723956,10.536157720259803,38.02097469699753
2023-01-01 00:10:00,820.0333889816361,9.362367221510606,155.18542027270303,3.0489275834871767,944.1249651890134,4002.7707474807116,10.72948469689886,37.56438164899728
2023-01-01 00:11:00,822.0367278797996,8.796620286845569,145.19749797894838,3.039225815268576,929.8284234720521,3928.345426828018,10.6955795359703,37.275649745771354
2023-01-01 00:12:00,824.0400667779633,6.043536789351337,140.7893525387305,3.0160410841775995,917.3873320753305,3959.102162795996,10.711592508260805,37.22654684575839
2023-01-01 00:13:00,826.0434056761269,5.0,133.8258798302598,3.076155307925047,946.0427484010353,4010.007757395969,10.909197327045584,38.08164483626885
2023-01-01 00:14:00,828.0467445742905,7.026965335352598,127.87726802258823,3.1522873642140494,920.7848662062961,3765.655545424429,10.561101138964085,38.941356870179135
2023-01-01 00:15:00,830.050083472454,7.926075913402506,133.99920594596838,3.201954078612715,892.6187144530865,3800.227079716882,10.631997852278662,39.9092446398315
2023-01-01 00:16:00,832.0534223706177,6.372522722841672,147.51965276465245,3.2203199463179804,977.8182778715462,3997.9821645656784,10.769811915157117,40.79686601110732
2023-01-01 00:17:00,834.0567612687813,6.1237367174127995,125.20304970268882,3.190304592126018,984.7310443303794,3800.617488290564,10.769382323851097,41.08708514344031
2023-01-01 00:18:00,836.060100166945,9.116251646183569,145.68887436681027,3.1669112177548766,939.2006238025923,3749.117023043123,10.635662137444585,39.842671941281004
2023-01-01 00:19:00,838.0634390651085,7.887338156535445,134.57980406232932,3.1609601958825233,955.8795270234018,3925.8115667992324,10.8582463916863,38.678924084372426
2023-01-01 00:20:00,840.0667779632721,6.652158175639335,143.43208175515505,3.2065828343280565,869.9181344520882,3928.639297277606,10.846205074075012,40.444747166311025
2023-01-01 00:21:00,842.0701168614357,8.912614857347746,130.05319698156217,3.2305737198922877,876.2572673199164,3984.4355584888144,10.698869045193387,41.13845663785537
2023-01-01 00:22:00,844.0734557595994,7.7321497646242,130.61955408745635,3.3189085426747438,912.1004288066227,3696.991271334254,10.747829242873209,43.614374366224204
2023-01-01 00:23:00,846.0767946577629,9.415571244451174,132.45943569286084,3.308318938716593,929.1868971594415,3868.540863844911,10.735935280885705,44.539188706542014
2023-01-01 00:24:00,848.0801335559265,7.016853883909019,143.82678800471746,3.3292751427263356,959.187854277087,3826.784458268659,10.551600500122838,46.110366803458874
2023-01-01 00:25:00,850.0834724540902,7.043357206977311,134.35291601860888,3.3570724200676825,935.6946565242645,3981.553221398257,10.686804612453221,45.49688732013806
2023-01-01 00:26:00,852.0868113522538,8.896426096021251,126.62330182835099,3.3352251903072045,913.2371791425634,3819.1818077201415,10.691839313772551,46.577963019848326
2023-01-01 00:27:00,854.0901502504173,7.753062615510784,146.84301213910072,3.3530664525545135,877.0957123000532,3887.2232865814112,10.638488808904917,47.28150618475435
2023-01-01 00:28:00,856.0934891485809,10.169267633998395,143.8748991164796,3.3535096550019667,975.6515640833827,3956.1007102463286,10.528291856060081,46.869315693045934
2023-01-01 00:29:00,858.0968280467446,10.302238122582901,136.10569288597122,3.469206952725126,986.5322321608382,4068.155641793798,10.692846098163871,49.299295173479074
2023-01-01 00:30:00,860.1001669449082,6.883733645506005,125.1432168115076,3.4401358804487794,905.5236122714587,3703.7910203203596,10.70091969545836,50.8150247842179
2023-01-01 00:31:00,862.1035058430718,9.448432640808345,162.01863541428034,3.429496989257962,994.7940308278944,3950.6047789559043,10.81800518832762,51.0113029173157
2023-01-01 00:32:00,864.1068447412354,8.08534743299682,158.4840160880555,3.4119550511458354,917.3533438594305,3930.3201703282566,10.717582816680562,50.54267141440433
2023-01-01 00:33:00,866.110183639399,10.370389825032355,131.24080162969238,3.383011274526193,922.0403624535369,3875.426409854746,10.729929038881428,48.02938541464263
2023-01-01 00:34:00,868.1135225375626,7.641399506109674,126.9544597059787,3.4060540225559364,960.964735129637,3950.618772189373,10.731469656110969,48.18218474459922
2023-01-01 00:35:00,870.1168614357262,8.370584987833842,166.18894474742052,3.342986977681633,1009.37927301522,3935.9978751175645,10.684116643537118,48.090902167864265
2023-01-01 00:36:00,872.1202003338898,9.557172123545293,135.15119416887975,3.317409569904834,895.5063169280763,3929.1645969302226,10.735463875427838,47.280335423525635
2023-01-01 00:37:00,874.1235392320534,8.643237167381015,132.29255046082125,3.2778052250540455,996.5346918099434,3918.1049227025655,10.722524545811627,45.3713451249662
2023-01-01 00:38:00,876.126878130217,8.405164124276268,161.85388501567743,3.274014445965933,957.9860679990982,3931.319857131775,10.726539736488073,42.77010677099662
2023-01-01 00:39:00,878.1302170283807,7.141356437494593,144.26259084980873,3.190654433097105,956.5708574008312,3916.2715515841574,10.67363928175422,41.78564194577251
2023-01-01 00:40:00,880.1335559265442,7.904572478840226,129.14894947393574,3.1243115772220396,988.0839621714439,3876.543923901347,10.543394120500826,41.73410254472513
